_id,placeId,stationName,address,bussinessStatus,location,openingHours,rating,totalUserRating,__v
{'$oid': '66a802a0e8d59ebe08408cff'},ChIJSfdBPQD5czERZmuC_1NC6C8,VinFast Charging Station,"GVMM+P92, QL20, Lộc An, Bảo Lâm, Lâm Đồng, Vietnam",OPERATIONAL,"{'lat': 11.5342753, 'lng': 107.8833584}",Closed,0,0,0
{'$oid': '66a802b3e8d59ebe08408d31'},ChIJS4ZzIABhdDERCunl0H1tbyE,VinFast Charging Station,"TT. Định Quán, Định Quán District, Dong Nai, Vietnam",OPERATIONAL,"{'lat': 11.1928627, 'lng': 107.3500365}",Closed,1,1,0
{'$oid': '66a802f2e8d59ebe08408db1'},ChIJAzXPAXG3CjERrc2SaskQfdI,VinFast Charging Station,"55 Trương Định, Phường 1, Tân An, Long An 850000, Vietnam",OPERATIONAL,"{'lat': 10.540132, 'lng': 106.408829}",Closed,2.3,3,0
{'$oid': '66a802f3e8d59ebe08408db7'},ChIJqRqlAI63CjERUalDMsg-xL0,Trạm đổi PIN XMĐ Vinfast,"69 Đ. Hùng Vương, Phường 2, Tân An, Long An 100000, Vietnam",OPERATIONAL,"{'lat': 10.540114, 'lng': 106.404185}",Closed,0,0,0
{'$oid': '66a802f4e8d59ebe08408dbc'},ChIJdV--EtK3CjERFF2jE4kFLAs,VinFast Charging Station,"118 Nguyễn Minh Đường, Phường 4, Tân An, Long An 850000, Vietnam",OPERATIONAL,"{'lat': 10.527622, 'lng': 106.401611}",Closed,0,0,0
{'$oid': '66a802f5e8d59ebe08408dc1'},ChIJJ97RLw23CjERUaG7dcZWwhE,Trạm đổi PIN XMĐ Vinfast,"468 Nguyễn Đình Chiểu, Phường 3, Tân An, Long An 100000, Vietnam",OPERATIONAL,"{'lat': 10.5275812, 'lng': 106.420009}",Closed,0,0,0
{'$oid': '66a802f5e8d59ebe08408dc6'},ChIJcYU8IgDNCjERSo6I78ZTBr4,VinFast Charging Station,"109 QL1A, Long Hiệp, Bến Lức, Long An, Vietnam",OPERATIONAL,"{'lat': 10.6340002, 'lng': 106.5200452}",Closed,5,1,0
{'$oid': '66a802f6e8d59ebe08408dcc'},ChIJM2PhEgDNCjERJCY1k77mZbk,VinFast Charging Station,"MF75+VRG, ĐT830, An Thạnh, Bến Lức, Long An, Vietnam",OPERATIONAL,"{'lat': 10.6646965, 'lng': 106.4595667}",Closed,5,2,0
{'$oid': '66a8031be8d59ebe08408e18'},ChIJiVKDt6fNCjERaQVZY42ue8M,VinFast Charging Station,"Thửa đất 2408, tờ bản đồ số 1, đường, Nguyễn Trung Trực, KP 8, Bến Lức, Long An 850000, Vietnam",OPERATIONAL,"{'lat': 10.626654, 'lng': 106.493797}",Closed,5,3,0
{'$oid': '66a80357e8d59ebe08408e99'},ChIJZ7QWWnfNOTERQ6B6w8gn5rM,Electric Vehicle Charging Station,"JPPQ+VW, TT. Nghi Xuân, Nghi Xuân, Hà Tĩnh, Vietnam",OPERATIONAL,"{'lat': 18.6371358, 'lng': 105.7398335}",Closed,5,2,0
{'$oid': '66a80358e8d59ebe08408e9c'},ChIJN11RCy7POTER5HVz73MYJlY,VinFast Charging Station,"BĐX bến xe Miền Trung km20 đường tránh Vinh, khối 2, Thành phố Vinh, Nghệ An 43000, Vietnam",OPERATIONAL,"{'lat': 18.6492, 'lng': 105.662537}",Open,0,0,0
{'$oid': '66a80358e8d59ebe08408e9f'},ChIJeYXL_gPPOTERYF6DFaTfYbE,VinFast Charging Station,"Hầm B1 chung cư Dầu khí Nghệ An, Quang Trung, Thành phố Vinh, Nghệ An, Vietnam",OPERATIONAL,"{'lat': 18.667181, 'lng': 105.67392}",Closed,0,0,0
{'$oid': '66a80358e8d59ebe08408ea2'},ChIJ0eXRPhTPOTERqdgzqIUSkUY,VinFast Charging Station,"BĐX Đại lý ô tô VinFast-Chevrolet Vinh, đường 72m, khối 3, Thành phố Vinh, Nghệ An 43000, Vietnam",OPERATIONAL,"{'lat': 18.698959, 'lng': 105.676071}",Open,4,1,0
{'$oid': '66a80359e8d59ebe08408ea5'},ChIJzQasQfrNOTER_zSOxcYXa0c,VinFast Charging Station,"MM8Q+88G, Trường Thi, Thành phố Vinh, Nghệ An, Vietnam",OPERATIONAL,"{'lat': 18.6658142, 'lng': 105.6883418}",Closed,5,1,0
{'$oid': '66a80359e8d59ebe08408ea8'},ChIJ1_3GlocJPDERy5WJnVfKcjk,Electric Vehicle Charging Station,"CRG5+MXJ, 13, Thakhek, Laos",OPERATIONAL,"{'lat': 17.426931, 'lng': 104.809824}",Closed,0,0,0
{'$oid': '66a80359e8d59ebe08408eab'},ChIJleo-eCnDOTERYOpJxMLBntI,VinFast Charging Station,"Bãi đỗ xe TTTM Vincom+ Nam Đàn, khối Nam Bắc Sơn, Nam Đàn, Nghệ An 43000, Vietnam",OPERATIONAL,"{'lat': 18.706059, 'lng': 105.494881}",Open,0,0,0
{'$oid': '66a80359e8d59ebe08408eae'},ChIJHzzqgqPTOTERWNl8nXAvLhI,VinFast Charging Station,"BĐX ngoài trời Vinpearl Discovery Cửa Hội, 1 Bình Minh, Nghi Hải, Cửa Lò, Nghệ An 43000, Vietnam",OPERATIONAL,"{'lat': 18.7710075, 'lng': 105.7518007}",Open,0,0,0
{'$oid': '66a8035ae8d59ebe08408eb1'},ChIJkfiwOgDROTER0weVC9uYyRw,VinFast Charging Station,"QMM6+652, Nghi Trung, Nghi Lộc, Nghệ An, Vietnam",OPERATIONAL,"{'lat': 18.7830234, 'lng': 105.6603993}",Closed,0,0,0
{'$oid': '66a8035ae8d59ebe08408eb4'},ChIJ-_TGr8_XOTER5OeErO6WfdQ,VINFAST Charging Station,"Nghi Long, Nghi Lộc District, Nghe An, Vietnam",OPERATIONAL,"{'lat': 18.82381, 'lng': 105.6522228}",Open,1,1,0
{'$oid': '66a8035ae8d59ebe08408eb7'},ChIJLchFXea1OTERys2qJmkTFHs,VinFast Charging Station,"Km 484 tuyến tránh Vinh - Hồng Lĩnh, Khối 4, Tx. Hồng Lĩnh, Hà Tĩnh 450000, Vietnam",OPERATIONAL,"{'lat': 18.514711, 'lng': 105.725037}",Open,5,1,0
{'$oid': '66a8035be8d59ebe08408eba'},ChIJO6aAHOHLOTER1Q2ZTnygh8Q,Trạm Xạc Điện An Hà,"QL1A, Xuân Hồng, Nghi Xuân, Hà Tĩnh, Vietnam",OPERATIONAL,"{'lat': 18.5948492, 'lng': 105.6922915}",Closed,4.5,4,0
{'$oid': '66a8035be8d59ebe08408ebd'},ChIJ33byaQ3LOTERKAjvWaZnolk,VinFast Charging Station,"Bãi đỗ xe khách Sạn Hoàng Quân, số 58 Nguyễn Đổng Chi, Nam Hồng, Hồng Lĩnh, Hà Tĩnh 45000, Vietnam",OPERATIONAL,"{'lat': 18.525312, 'lng': 105.701965}",Open,2,1,0
{'$oid': '66a8035be8d59ebe08408ec0'},ChIJGxGxtOy_OTER-YnVqItbgqM,VinFast Charging Station,"Bãi đỗ xe trung tâm thể thao Bách Đại Dũng, khối 2, Hương Sơn, Hà Tĩnh 45000, Vietnam",OPERATIONAL,"{'lat': 18.5083188, 'lng': 105.4282117}",Open,0,0,0
{'$oid': '66a8035ce8d59ebe08408ec3'},ChIJg3o3NbvhOTERoQlZmHUtJZM,Electric Vehicle Charging Station,"R9X8+5HP, QL15, Minh Sơn, Đô Lương, Nghệ An, Vietnam",OPERATIONAL,"{'lat': 18.847972, 'lng': 105.3664397}",Open,5,2,0
{'$oid': '66a8035ce8d59ebe08408ec6'},ChIJh6_np2izOTERUExlwMLNmIM,VinFast Charging Station,"Bãi đỗ xe Khu Di tích, ngã ba Đồng Lộc, Can Lộc, Hà Tĩnh 450000, Vietnam",OPERATIONAL,"{'lat': 18.401457, 'lng': 105.742104}",Open,3.7,3,0
{'$oid': '66a8035ce8d59ebe08408ec9'},ChIJL3CdoAtPODERHWRV0AKkaEc,VinFast Charging Station,"Bên trái bãi ô tô Vinhomes New Center, Hàm Nghi, Thạch Linh, Hà Tĩnh, 45000, Vietnam",OPERATIONAL,"{'lat': 18.32962, 'lng': 105.88195}",Open,5,1,0
{'$oid': '66a8035de8d59ebe08408ecc'},ChIJpVHGlbO9OTERBzCrUoSJV0o,VinFast Charging Station,"Đ. Hồ Chí Minh, Sơn Trường, Hà Tĩnh, 45000, Vietnam",OPERATIONAL,"{'lat': 18.445784, 'lng': 105.4478821}",Open,0,0,0
{'$oid': '66a8035de8d59ebe08408ecf'},ChIJX8orAFlJODERFdDsKH_IIts,VinFast Charging Station,"Bãi đỗ xe ngoài trời Wertepak, xóm Hòa Bình, Lộc Hà, Hà Tĩnh 45000, Vietnam",OPERATIONAL,"{'lat': 18.48855, 'lng': 105.891556}",Open,3.7,3,0
{'$oid': '66a8035de8d59ebe08408ed2'},ChIJV--QTIpPODERsviDUwZJ9b4,VinFast Charging Station,"giao, Ngã tư, Hàm Nghi, phường, Tp. Hà Tĩnh, Hà Tĩnh 450000, Vietnam",OPERATIONAL,"{'lat': 18.337191, 'lng': 105.896019}",Open,5,1,0
{'$oid': '66a80365e8d59ebe08408eda'},ChIJGTILOrgOPDERaCfX_c4IWbE,EA Anywhere Charging Station,"9QMF+6CV MG รวมกิจ (นครพนม นครพนม Tambon Nong Yat, Amphoe Mueang Nakhon Phanom, Nakhon Phanom 48000, Thailand",OPERATIONAL,"{'lat': 17.3831078, 'lng': 104.773545}",Closed,0,0,0
{'$oid': '66a80366e8d59ebe08408ee1'},ChIJKzqumt4OPDERzis3lgeaxUQ,EleXA Charging Station,"เลขที่ 37 ถ.นครพนม-ธาตุพนม ต.ในเมือง Nai Mueang, อ.เมือง Nakhon Phanom 48000, Thailand",OPERATIONAL,"{'lat': 17.3752045, 'lng': 104.793626}",Open,0,0,0
{'$oid': '66a8036fe8d59ebe08408ef4'},ChIJyUs3KToJNzERpJv82YA_D6s,VinFast Charging Station,"Sảnh chính Vincom+ Tĩnh Gia, thôn, Nam Yến, Thị xã Nghi Sơn, Thanh Hoá 40000, Vietnam",OPERATIONAL,"{'lat': 19.436321, 'lng': 105.772141}",Open,1,1,0
{'$oid': '66a8036fe8d59ebe08408ef8'},ChIJFSOELVvhOTERS7ZwnctLq-s,VinFast Charging Station,"V8X7+HJ7, QL15, TT. Đô Lương, Đô Lương, Nghệ An, Vietnam",OPERATIONAL,"{'lat': 18.8989049, 'lng': 105.3140406}",Closed,4,1,0
{'$oid': '66a80370e8d59ebe08408efe'},ChIJd4fNIAD9OTERuFQEHfEQnqI,VinFast Charging Station,"V5X8+33, Cao Sơn, Anh Sơn, Nghệ An, Vietnam",OPERATIONAL,"{'lat': 18.8974676, 'lng': 105.1651011}",Closed,5,1,0
{'$oid': '66a80371e8d59ebe08408f02'},ChIJ40s_SkkjNzERoi3WPkxp4aw,VinFast Charging Station,"G9PX+75M, Thôn 8, Như Xuân, Thanh Hoá 40000, Vietnam",OPERATIONAL,"{'lat': 19.535594, 'lng': 105.397726}",Open,0,0,0
{'$oid': '66a80371e8d59ebe08408f07'},ChIJuwaKAwDnOTERchP0kYQk1s0,VinFast Charging Station,"Q8VP+C5C, TT. Thanh Chương, Thanh Chương, Nghệ An, Vietnam",OPERATIONAL,"{'lat': 18.7935571, 'lng': 105.3353788}",Closed,0,0,0
{'$oid': '66a80372e8d59ebe08408f0a'},ChIJ53PkVuSpOTERgkbjrZSjJcA,VinFast Charging Station,"KM 821+810, Đ. Hồ Chí Minh, Hương Khê, Hà Tĩnh 450000, Vietnam",OPERATIONAL,"{'lat': 18.215839, 'lng': 105.664787}",Open,0,0,0
{'$oid': '66a80399e8d59ebe08408f59'},ChIJB0X5QtxXNjER85rgOqg7Qss,VinFast Charging Station,"Quảng Hưng, Thanh Hóa, Thanh Hoa, Vietnam",OPERATIONAL,"{'lat': 19.7796769, 'lng': 105.8227751}",Open,4.3,6,0
{'$oid': '66a80399e8d59ebe08408f5d'},ChIJtwMbo5_5NjERIPUZhS7Ms-w,VinFast Charging Station,"QL1A, Quảng Tân, Quảng Xương, Thanh Hoá 40000, Vietnam",OPERATIONAL,"{'lat': 19.749123, 'lng': 105.7794282}",Open,0,0,0
{'$oid': '66a803b4e8d59ebe08408f91'},ChIJU6IPgRBDNzERVIPWFSeOZXc,PVOIL CHXD TRƯỜNG SƠN,"Km 677 + 300 đường Hồ Chí Minh, Xã Nghĩa Dũng, Huyện Tân Kỳ, Nghệ An, 43808, Vietnam",OPERATIONAL,"{'lat': 19.1105881, 'lng': 105.33928}",Closed,4,1,0
{'$oid': '66a803ffe8d59ebe08409034'},ChIJFawbKQh6NjERRUzK0dSVK1Q,PVOIL CHXD NAM THANH,"Phố Bạch Đằng, phường Nam Thành, TP Ninh Bình, Ninh Bình, Vietnam",OPERATIONAL,"{'lat': 20.2410545, 'lng': 105.9698198}",Closed,3.8,4,0
{'$oid': '66a803ffe8d59ebe08409038'},ChIJ1ZR8-6twNjERG9_NDx_ox5M,PVOIL CHXD Nguyen Hue,"37 Nguyễn Huệ, Nam Bình, Ninh Bình, 430000, Vietnam",OPERATIONAL,"{'lat': 20.2488753, 'lng': 105.9752796}",Closed,4.3,19,0
{'$oid': '66a8041ce8d59ebe08409079'},ChIJ1b3jvAtZNjERARAW0f_aLUk,VinFast Charging Station,"Đại lộ Lê Lợi, Khu đô thị Bắc, Thành phố Thanh Hóa, Thanh Hoá 40000, Vietnam",OPERATIONAL,"{'lat': 19.815592, 'lng': 105.794975}",Open,0,0,0
{'$oid': '66a8041ce8d59ebe0840907d'},ChIJ4adie1hZNjERforNphsel6E,VinFast Charging Station,"Trường Chinh, Đông Hương, Thành phố Thanh Hóa, Thanh Hoá, Vietnam",OPERATIONAL,"{'lat': 19.8157521, 'lng': 105.8016638}",Open,5,2,0
{'$oid': '66a8043ee8d59ebe084090c4'},ChIJldbEl-DRcDERHAu4sMqWWjI,Trạm Đổi Pin XMĐ Vinfast,"134 Ng. Gia Tự, Thanh Son, Phan Rang-Tháp Chàm, Ninh Thuận, Vietnam",OPERATIONAL,"{'lat': 11.5725631, 'lng': 108.9945824}",Closed,0,0,0
{'$oid': '66a80440e8d59ebe084090d0'},ChIJfa32wsbZcDERDToNzVCPpl0,PVOIL CHXD ĐỒNG MÉ,"Xã Mỹ Sơn, Ninh Thuận, Ninh Sơn, Ninh Thuận 660000, Vietnam",OPERATIONAL,"{'lat': 11.6635456, 'lng': 108.8673677}",Closed,3.8,10,0
{'$oid': '66a80441e8d59ebe084090d4'},ChIJBT_3vGnQcDER5YLvb-izcCo,PVOIL CHXD BỬU SƠN,"Đường 21 tháng 8, KP 4, P.Phước Mỹ, Phan Rang, Ninh Thuận, Vietnam",OPERATIONAL,"{'lat': 11.5881653, 'lng': 108.9663279}",Closed,4.2,15,0
{'$oid': '66a804d4e8d59ebe0840920b'},ChIJl12NhM3FbzER5bGQuR1RaP0,PVOIL CHXD SƠN NGUYÊN,"ĐH 53, xã Sơn Nguyên, huyện Sơn Hòa, tỉnh Phú Yên, Phú Yên, Vietnam",OPERATIONAL,"{'lat': 13.0800032, 'lng': 109.0419913}",Closed,5,6,0
{'$oid': '66a804d6e8d59ebe08409217'},ChIJK7iZo7XPbzERD__QZCAVnRE,PVOIL CHXD EA CHÀ RANG,"Km 51 + 35 Quốc lộ 25, xã Ea Chà Rang, huyện Sơn Hòa, tỉnh Phú Yên Phú Yên Phu Yen Province, 56517, Vietnam",OPERATIONAL,"{'lat': 13.092192, 'lng': 108.9208373}",Closed,5,2,0
{'$oid': '66a804d6e8d59ebe0840921a'},ChIJN9a5h1TpbzER8AowrbNq4Mc,PVOIL CHXD ÂN NIÊN,"ĐH 21, XÃ HÒA AN, HUYỆN PHÚ HÒA, TỈNH PHÚ YÊN, Phú Yên, 623400, Vietnam",OPERATIONAL,"{'lat': 13.0682373, 'lng': 109.2798224}",Closed,3.5,10,0
{'$oid': '66a804d6e8d59ebe0840921d'},ChIJOXpxVbvPbzERCOxfjqcBDHU,PVOIL CHXD CỦNG SƠN,"Khu Phố Tây Hòa, thị trấn Củng Sơn, huyện Sơn Hòa, tỉnh Phú Yên, Phú Yên, Vietnam",OPERATIONAL,"{'lat': 13.0420182, 'lng': 108.9689419}",Closed,4.2,19,0
{'$oid': '66a804e0e8d59ebe08409234'},ChIJixmlo5TRbzERF12qLe6qBo8,PVOIL CHXD HAI RIÊNG,"Km83+400 (T) QL 29, khu phố 3, thị trấn Hai Riêng, Huyện Song Ninh Phú Yên Phu Yen Province, 56606, Vietnam",OPERATIONAL,"{'lat': 12.9856454, 'lng': 108.9049377}",Closed,1.7,6,0
{'$oid': '66a8050ae8d59ebe08409287'},ChIJ3ZmrTiFXRzERsAfD3GwvTnU,VinFast Charging Station,"Trạm dừng nghỉ Thiên Phúc, Đường tránh Tp Đồng Hới, Đồng Phú, Đồng Hới, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.4756396, 'lng': 106.5753277}",Open,1,1,0
{'$oid': '66a8050be8d59ebe0840928a'},ChIJP3M027tXRzER_ZBAAZFaA70,VinFast Charging Station,"bưu Cục, Bãi đỗ xe, 120 Phan Đình Phùng, Đồng Hới, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.472969, 'lng': 106.591148}",Open,0,0,0
{'$oid': '66a8050be8d59ebe0840928d'},ChIJhYrhnOVWRzERwe2jld_gzpI,Rửa Xe Quốc Nam,"56 Hoàng Diệu, Nam Lý, Đồng Hới, Quảng Bình, Vietnam",OPERATIONAL,"{'lat': 17.4688899, 'lng': 106.5969032}",Closed,5,1,0
{'$oid': '66a8050be8d59ebe08409290'},ChIJo1PYO7RXRzERjgcFYHA6wyc,VinFast Charging Station,"Vincom Plaza, Hầm B1-B2, Quách Xuân Kỳ, Hải Đình, Đồng Hới, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.465219, 'lng': 106.626251}",Open,0,0,0
{'$oid': '66a8050ce8d59ebe08409293'},ChIJg40vJotXRzERtyBxnzSStAI,VinFast Charging Station,"Bãi đỗ xe bưu cục cấp 1, Trần Hưng Đạo, Đồng An, Đồng Hới, Quảng Bình, Vietnam",OPERATIONAL,"{'lat': 17.471359, 'lng': 106.621956}",Open,4.5,2,0
{'$oid': '66a8050ce8d59ebe08409296'},ChIJYZrTD3xRRzERsm_OxLX5bBE,VinFast Charging Station,"Đại lý ô tô VinFast Phúc Thành, QL1A, Quảng Bình, Vietnam",OPERATIONAL,"{'lat': 17.448799, 'lng': 106.631927}",Open,0,0,0
{'$oid': '66a8050ce8d59ebe08409299'},ChIJ66wub2VRRzERqKwOw57eelM,VinFast Charging Station,"trạm dừng nghỉ Mai Linh Phú Hải, Bãi đỗ xe, QL1A, Đồng Hới, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.44627, 'lng': 106.632401}",Open,0,0,0
{'$oid': '66a8050de8d59ebe0840929c'},ChIJt5fda8mpODERbTx93O3XTZ8,VinFast Charging Station,"BĐX nhà hàng Mộc Môn Trang, tiểu khu Quyết Tiến, Bố Trạch, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.497231, 'lng': 106.509972}",Open,0,0,0
{'$oid': '66a8050de8d59ebe084092a0'},ChIJCSMKgshXRzERRN_i7kRa00g,PVOIL CHXD ĐỨC NINH ĐÔNG,"86 Đường Phạm Văn Đồng, Nam Sách, Đồng Hới, Quảng Bình, Vietnam",OPERATIONAL,"{'lat': 17.4605962, 'lng': 106.6111553}",Open,4.6,5,0
{'$oid': '66a8050ee8d59ebe084092a5'},ChIJv_7Xp-ytQDERRislylnDy5w,VinFast Charging Station,"Cửa hàng xăng dầu PVOIL, tổ 6, Lệ Thủy, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.2448073, 'lng': 106.6857359}",Open,0,0,0
{'$oid': '66a8050ee8d59ebe084092a8'},ChIJXw779X-3QDERqxWdvHUPlm4,VinFast Charging Station,"Trạm dừng nghỉ Thành Vinh, thôn, Đấu Tranh, Lệ Thủy, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.204914, 'lng': 106.864761}",Open,5,4,0
{'$oid': '66a8050ee8d59ebe084092ab'},ChIJ5Y7s8x-7ODER3OntTsyrDvw,VinFast Charging Station,"Nhà dân, Đ. Hồ Chí Minh Đông, thôn 3, Bố Trạch, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.6404429, 'lng': 106.2842478}",Open,5,2,0
{'$oid': '66a8050fe8d59ebe084092ae'},ChIJjR-2QrCnQDERiJFGnerBX-U,VinFast Charging Station,"Cửa hàng xăng dầu, Đ. Hồ Chí Minh, bản Tân Ly, Lệ Thủy, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.08568, 'lng': 106.569862}",Open,1,1,0
{'$oid': '66a8050fe8d59ebe084092b1'},ChIJzTRykDCdODERdluVus_nVGA,VinFast Charging Station,"Trạm dừng nghỉ Thảo Vân, thôn, Nam Lãnh, Quảng Trạch, Quảng Bình 510000, Vietnam",OPERATIONAL,"{'lat': 17.903727, 'lng': 106.46257}",Open,4.3,3,0
{'$oid': '66a8050fe8d59ebe084092b4'},ChIJJSfXAACzQDER7mIFtB-kM-0,Electric Vehicle Charging Station,"7PWV+6WQ, QL1A, Hồng Thuỷ, Lệ Thủy, Quảng Bình, Vietnam",OPERATIONAL,"{'lat': 17.295757, 'lng': 106.7448201}",Closed,0,0,0
{'$oid': '66a80510e8d59ebe084092b8'},ChIJdzU5CgChQTER4iafLMoTBdA,EV ONE Charging Station,"Vĩnh Ninh, Huế, Thua Thien Hue, Vietnam",OPERATIONAL,"{'lat': 16.4587893, 'lng': 107.5803225}",Open,0,0,0
{'$oid': '66a80519e8d59ebe084092ce'},ChIJ-2cuWDMJPDERW9oicgHIwO4,PTT Charging Station,"321 ถ.นิตโย ต.ในเมือง อ.เมืองนครพนม นครพนม 48 Nakhon Phanom 48000, Thailand",OPERATIONAL,"{'lat': 17.3961982, 'lng': 104.7814194}",Closed,0,0,0
{'$oid': '66a80523e8d59ebe084092e4'},ChIJE8OoTp2JODERyVvfOhp9n8U,VinFast Charging Station,"37GQ+HJW, Bãi đỗ xe Vincom+ Kỳ Anh, phường Sông Trí, Nhân Lý, Kỳ Anh, Hà Tĩnh, Vietnam",OPERATIONAL,"{'lat': 18.0764313, 'lng': 106.28912}",Open,0,0,0
{'$oid': '66a8052ce8d59ebe084092fa'},ChIJ_aFFBgCdQTER0_7cbS8vcKI,Trạm sạc điện,"CQQJ+3CP, Vinh Thanh, Phú Vang, Thừa Thiên Huế, Vietnam",OPERATIONAL,"{'lat': 16.4378627, 'lng': 107.7811786}",Closed,0,0,0
{'$oid': '66a80545e8d59ebe08409325'},ChIJg4EsGjvdaTERsuWEi3hYvo8,Rửa-Xe,"HF66+HGP, Đường Trưng Nữ Vương, Hòa Thuận, Tam Kỳ, Quảng Nam, Vietnam",OPERATIONAL,"{'lat': 15.5614665, 'lng': 108.4613354}",Closed,0,0,0
{'$oid': '66a80545e8d59ebe08409328'},ChIJ8VkDyQTdaTERp4ktT7GPcGo,VinFast Charging Station,"1 Trần Phú, Phường Tân Thạnh, Tam Kỳ, Quảng Nam 560000, Vietnam",OPERATIONAL,"{'lat': 15.57874, 'lng': 108.475128}",Closed,3.5,2,0
{'$oid': '66a80545e8d59ebe0840932c'},ChIJ9wOwov7daTERcc9dq36jP2M,VinFast Charging Station,"QL 1A, km 984, Bình An, Thăng Bình, Quảng Nam 560000, Vietnam",OPERATIONAL,"{'lat': 15.630927, 'lng': 108.435211}",Open,0,0,0
{'$oid': '66a80547e8d59ebe08409336'},ChIJkdQYMkvbaTERpCcgaxAmtS8,Electric Vehicle Charging Station,"HGRJ+XFQ, Tam Phú, Tam Kỳ, Quảng Nam, Vietnam",OPERATIONAL,"{'lat': 15.5924552, 'lng': 108.5312449}",Closed,0,0,0
{'$oid': '66a80552e8d59ebe08409354'},ChIJX5r9GJsDQjERPdG3n6ipwyU,VinFast Charging Station,"Số 8, thôn Hòa Phú, Đại Lộc, Quảng Nam 560000, Vietnam",OPERATIONAL,"{'lat': 15.86058, 'lng': 108.121185}",Open,5,2,0
{'$oid': '66a80589e8d59ebe084093cd'},ChIJeadTZADJaTERXLj-nVshgII,VinFast Charging Station,"CJ8V+8XQ, Tam Mỹ Đông, Núi Thành, Quảng Nam, Vietnam",OPERATIONAL,"{'lat': 15.4157964, 'lng': 108.6451394}",Closed,0,0,0
{'$oid': '66a80601e8d59ebe084094c5'},ChIJkcavJltXSjER088-Ty-ZsJc,VinFast Charging Station,"TTTM Big C GO!, Cột 5, Thành phố Hạ Long, Quảng Ninh 200000, Vietnam",OPERATIONAL,"{'lat': 20.942301, 'lng': 107.111343}",Closed,5,1,0
{'$oid': '66a80642e8d59ebe0840954f'},ChIJMXamj7QZszYRSjpnl6yxmxs,Tesla Supercharger,"XJ5W+JH6, CN, Qinzhou, Guangxi, China",OPERATIONAL,"{'lat': 21.9590326, 'lng': 108.646379}",Closed,0,0,0
{'$oid': '66a80642e8d59ebe08409552'},ChIJjZTmUFBVSzERVCs6J4Vyvq4,VinFast Charging Station,"Showroom VinFast Móng Cái, tầng 1, TTTM, Đ. Đại lộ Hoà Bình, P. Trần Phú, Móng Cái, Quảng Ninh, Vietnam",OPERATIONAL,"{'lat': 21.5324003, 'lng': 107.9730931}",Closed,5,2,0
{'$oid': '66a80643e8d59ebe08409555'},ChIJ067oB0VUSzERyzp6xXp0RN4,Aichewang Charging Station,"HX5P+8HH, Dongmeng Blvd, Dongxing, Fangchenggang, Guangxi, China, 538100",OPERATIONAL,"{'lat': 21.55832, 'lng': 107.98647}",Closed,0,0,0
{'$oid': '66a80643e8d59ebe08409558'},ChIJxaDGjg1USzER6lvG1INk03k,Aichewang Charging Station,"83 Hu'nan Rd, Dongxing, Fangchenggang, Guangxi, China",OPERATIONAL,"{'lat': 21.54821, 'lng': 107.9646}",Closed,0,0,0
{'$oid': '66a80643e8d59ebe0840955b'},ChIJYTdjiCvLsjYRyWGd3Em7aAA,Tesla Destination Charger,"China, Guangxi, Beihai, Hai Cheng Qu, 茶亭路33号 邮政编码: 536062",OPERATIONAL,"{'lat': 21.490512, 'lng': 109.134662}",Closed,0,0,0
{'$oid': '66a80644e8d59ebe0840955e'},ChIJE_Ohs61VSzERVuDEkW9oNM0,Dongxing Pub. Transp. Charging Stn.,"China, Guangxi, Fangchenggang, Dongxing, San Er Wu Sheng Dao, 附近",OPERATIONAL,"{'lat': 21.56179, 'lng': 108.00457}",Closed,0,0,0
{'$oid': '66a80644e8d59ebe08409562'},ChIJ1fKiiURJszYRFyyuVc8R_Ik,Cultural Art Ctr. Ev Charging Stn.,"China, Guangxi, Fangchenggang, Gangkou District, 文化艺术中心 邮政编码: 538004",OPERATIONAL,"{'lat': 21.68391, 'lng': 108.34945}",Closed,0,0,0
{'$oid': '66a80645e8d59ebe08409566'},ChIJoZXg3CXqszYRffK4shqwpqc,Tesla Destination Charger,"歌海路10号光合中心 地下负一层A145-A148车位, Nanning, Guangxi, China",OPERATIONAL,"{'lat': 22.760304, 'lng': 108.393685}",Closed,0,0,0
{'$oid': '66a80645e8d59ebe0840956c'},ChIJtZ6fAWpJszYRX7-tmTJfLRk,Fangchenggang Admin. Ctr. Charging,"China, 6, Gangkou District, Ying Bin Lu, 6号CN 广西壮族自治区 防城港市 邮政编码: 538004",OPERATIONAL,"{'lat': 21.68627, 'lng': 108.35668}",Closed,0,0,0
{'$oid': '66a80646e8d59ebe08409570'},ChIJFefRo25JszYRA7eqDBRcVrY,Fangchenggang Bur Off Bldg Charging,"60 Jinhuacha Blvd, 60, Gangkou District, Fangchenggang, Guangxi, China, 538004",OPERATIONAL,"{'lat': 21.68491, 'lng': 108.3636}",Closed,0,0,0
